feedback_id,ticket_id,rating,comments
21728,75609,4,Engineer was helpful and professional.
21729,82290,5,"Issue resolved quickly, very satisfied."
21730,22902,5,"Fast resolution, no complaints."
21731,27008,4,Great support experience!
21732,47973,4,"Fast resolution, no complaints."
21733,62493,4,Exceeded expectations.
21734,35358,5,Engineer was helpful and professional.
21735,57801,5,"Issue resolved quickly, very satisfied."
21736,34916,5,"Issue resolved quickly, very satisfied."
21737,29149,5,Engineer was helpful and professional.
21738,52580,5,Exceeded expectations.
21739,68855,4,Engineer was helpful and professional.
21740,86694,4,Engineer was helpful and professional.
21741,66357,2,Had to follow up multiple times.
21742,65278,4,Engineer was helpful and professional.
21743,73504,4,"Issue resolved quickly, very satisfied."
21744,24540,4,"Issue resolved quickly, very satisfied."
21745,83919,5,Exceeded expectations.
21746,85056,5,Great support experience!
21747,51260,5,"Issue resolved quickly, very satisfied."
21748,63515,3,Issue recurred after resolution.
21749,12179,5,"Fast resolution, no complaints."
21750,78409,5,Great support experience!
21751,1011,5,Exceeded expectations.
21752,28208,5,Exceeded expectations.
21753,63518,5,Great support experience!
21754,11057,3,Had to follow up multiple times.
21755,87647,3,Had to follow up multiple times.
21756,18154,2,Had to follow up multiple times.
21757,680,2,Issue recurred after resolution.
21758,16036,5,"Fast resolution, no complaints."
21759,86009,4,Exceeded expectations.
21760,39283,3,Had to follow up multiple times.
21761,86458,5,Great support experience!
21762,27520,2,Response was slow.
21763,85514,4,Great support experience!
21764,27522,4,Great support experience!
21765,26211,2,Issue recurred after resolution.
21766,39719,4,"Issue resolved quickly, very satisfied."
21767,19678,4,Engineer was helpful and professional.
21768,2180,5,"Fast resolution, no complaints."
21769,85874,5,Great support experience!
21770,78418,3,Had to follow up multiple times.
21771,41983,4,Engineer was helpful and professional.
21772,68449,4,Engineer was helpful and professional.
21773,96950,4,"Fast resolution, no complaints."
21774,88365,5,"Issue resolved quickly, very satisfied."
21775,24367,2,Took too long to resolve.
21776,60479,4,"Issue resolved quickly, very satisfied."
21777,16292,2,Response was slow.
21778,74754,4,Great support experience!
21779,84704,5,"Fast resolution, no complaints."
21780,89278,5,"Fast resolution, no complaints."
21781,11486,4,Great support experience!
21782,6653,2,Had to follow up multiple times.
21783,37948,4,Great support experience!
21784,18341,3,Had to follow up multiple times.
21785,22806,4,"Issue resolved quickly, very satisfied."
21786,8248,1,Issue recurred after resolution.
21787,66380,5,"Fast resolution, no complaints."
21788,58553,4,Great support experience!
21789,57458,2,Had to follow up multiple times.
21790,68439,3,Response was slow.
21791,20899,4,"Issue resolved quickly, very satisfied."
21792,82508,4,Great support experience!
21793,85287,5,"Fast resolution, no complaints."
21794,17408,3,Response was slow.
21795,14994,5,Engineer was helpful and professional.
21796,33419,3,Not fully satisfied with the fix.
21797,10313,5,Engineer was helpful and professional.
21798,29959,3,Response was slow.
21799,50693,4,Exceeded expectations.
21800,92214,4,"Fast resolution, no complaints."
21801,15210,5,Engineer was helpful and professional.
21802,25718,1,Response was slow.
21803,17121,4,"Fast resolution, no complaints."
21804,10104,3,Not fully satisfied with the fix.
21805,79879,5,Exceeded expectations.
21806,13791,5,Great support experience!
21807,61897,5,"Issue resolved quickly, very satisfied."
21808,12035,2,Response was slow.
21809,67372,4,Engineer was helpful and professional.
21810,23861,4,Engineer was helpful and professional.
21811,18667,4,Engineer was helpful and professional.
21812,16863,4,Engineer was helpful and professional.
21813,89365,5,Great support experience!
21814,54688,4,"Issue resolved quickly, very satisfied."
21815,6572,5,Exceeded expectations.
21816,66225,4,Engineer was helpful and professional.
21817,24956,2,Took too long to resolve.
21818,25765,4,Engineer was helpful and professional.
21819,50872,5,Engineer was helpful and professional.
21820,82686,5,"Fast resolution, no complaints."
21821,95120,5,Engineer was helpful and professional.
21822,83718,4,Great support experience!
21823,6201,2,Issue recurred after resolution.
21824,62989,3,Took too long to resolve.
21825,78007,1,Had to follow up multiple times.
21826,53032,3,Response was slow.
21827,36286,3,Issue recurred after resolution.
21828,92293,4,"Issue resolved quickly, very satisfied."
21829,71399,5,Engineer was helpful and professional.
21830,64499,5,"Issue resolved quickly, very satisfied."
21831,48385,3,Had to follow up multiple times.
21832,38543,5,"Fast resolution, no complaints."
21833,43692,1,Had to follow up multiple times.
21834,37794,5,"Issue resolved quickly, very satisfied."
21835,16092,5,Exceeded expectations.
21836,43423,5,Great support experience!
21837,59985,4,Exceeded expectations.
21838,85518,3,Response was slow.
21839,12684,2,Response was slow.
21840,76655,4,"Fast resolution, no complaints."
21841,24475,1,Response was slow.
21842,43140,5,"Fast resolution, no complaints."
21843,4345,1,Issue recurred after resolution.
21844,46263,4,Great support experience!
21845,57484,5,Great support experience!
21846,59973,1,Had to follow up multiple times.
21847,72820,5,"Fast resolution, no complaints."
21848,66333,5,"Issue resolved quickly, very satisfied."
21849,1471,5,Great support experience!
21850,77723,5,Engineer was helpful and professional.
21851,71206,4,"Fast resolution, no complaints."
21852,4549,4,"Fast resolution, no complaints."
21853,78538,4,"Issue resolved quickly, very satisfied."
21854,9969,5,Engineer was helpful and professional.
21855,18650,3,Had to follow up multiple times.
21856,9598,4,Engineer was helpful and professional.
21857,47309,5,"Fast resolution, no complaints."
21858,96425,4,Exceeded expectations.
21859,57960,3,Not fully satisfied with the fix.
21860,99366,2,Issue recurred after resolution.
21861,45353,5,Great support experience!
21862,63538,5,Great support experience!
21863,21747,5,Great support experience!
21864,79338,5,Great support experience!
21865,6524,3,Took too long to resolve.
21866,99777,4,Engineer was helpful and professional.
21867,30959,4,Exceeded expectations.
21868,46139,4,"Issue resolved quickly, very satisfied."
21869,98335,4,Exceeded expectations.
21870,17028,5,Engineer was helpful and professional.
21871,78470,5,Engineer was helpful and professional.
21872,66316,5,Great support experience!
21873,19433,1,Not fully satisfied with the fix.
21874,34536,3,Took too long to resolve.
21875,79636,2,Had to follow up multiple times.
21876,29963,5,"Issue resolved quickly, very satisfied."
21877,46834,5,Great support experience!
21878,7610,4,Exceeded expectations.
21879,58338,5,Great support experience!
21880,88590,5,"Fast resolution, no complaints."
21881,73796,5,Great support experience!
21882,77401,4,"Fast resolution, no complaints."
21883,14318,4,Exceeded expectations.
21884,17455,4,Exceeded expectations.
21885,80728,4,Engineer was helpful and professional.
21886,84592,5,"Fast resolution, no complaints."
21887,62055,5,Exceeded expectations.
21888,54983,4,Engineer was helpful and professional.
21889,21310,4,"Fast resolution, no complaints."
21890,4845,4,Great support experience!
21891,45940,4,"Fast resolution, no complaints."
21892,25978,5,Engineer was helpful and professional.
21893,86634,4,Exceeded expectations.
21894,33154,5,"Fast resolution, no complaints."
21895,83045,5,Great support experience!
21896,96111,5,"Fast resolution, no complaints."
21897,36241,5,Exceeded expectations.
21898,82459,5,Engineer was helpful and professional.
21899,62536,4,Engineer was helpful and professional.
21900,85465,2,Had to follow up multiple times.
21901,42476,4,Great support experience!
21902,45705,5,"Issue resolved quickly, very satisfied."
21903,78009,5,"Fast resolution, no complaints."
21904,70595,5,Great support experience!
21905,2308,4,"Issue resolved quickly, very satisfied."
21906,49605,4,Great support experience!
21907,61423,2,Response was slow.
21908,15991,5,Great support experience!
21909,1401,4,Exceeded expectations.
21910,35750,3,Had to follow up multiple times.
21911,19328,5,Great support experience!
21912,75095,5,Exceeded expectations.
21913,83686,3,Had to follow up multiple times.
21914,79279,5,"Issue resolved quickly, very satisfied."
21915,64073,5,Great support experience!
21916,58240,5,Exceeded expectations.
21917,82033,5,"Fast resolution, no complaints."
21918,15937,5,"Issue resolved quickly, very satisfied."
21919,56674,4,Engineer was helpful and professional.
21920,87722,4,Great support experience!
21921,80743,4,Exceeded expectations.
21922,6251,5,Engineer was helpful and professional.
21923,81147,4,Engineer was helpful and professional.
21924,9777,5,Great support experience!
21925,53645,5,Engineer was helpful and professional.
21926,24573,5,"Issue resolved quickly, very satisfied."
21927,51914,5,Great support experience!
21928,24515,4,Great support experience!
21929,3899,4,Great support experience!
21930,62974,4,"Issue resolved quickly, very satisfied."
21931,56896,5,"Issue resolved quickly, very satisfied."
21932,86068,5,Great support experience!
21933,55739,5,Engineer was helpful and professional.
21934,7883,4,Exceeded expectations.
21935,96705,2,Had to follow up multiple times.
21936,87524,4,"Fast resolution, no complaints."
21937,80235,5,"Fast resolution, no complaints."
21938,4931,4,Great support experience!
21939,53594,4,"Issue resolved quickly, very satisfied."
21940,14235,2,Not fully satisfied with the fix.
21941,50172,3,Took too long to resolve.
21942,82130,4,"Issue resolved quickly, very satisfied."
21943,66497,4,Exceeded expectations.
21944,80158,4,Engineer was helpful and professional.
21945,82168,4,"Fast resolution, no complaints."
21946,80170,5,Great support experience!
21947,95511,4,Exceeded expectations.
21948,71099,4,"Issue resolved quickly, very satisfied."
21949,1701,5,Great support experience!
21950,29161,4,"Fast resolution, no complaints."
21951,73288,4,Great support experience!
21952,76736,5,Exceeded expectations.
21953,15548,2,Took too long to resolve.
21954,39546,3,Not fully satisfied with the fix.
21955,81633,4,Exceeded expectations.
21956,18037,5,Exceeded expectations.
21957,32916,1,Response was slow.
21958,86438,4,"Issue resolved quickly, very satisfied."
21959,54588,3,Issue recurred after resolution.
21960,66917,3,Had to follow up multiple times.
21961,55415,5,Exceeded expectations.
21962,25878,3,Not fully satisfied with the fix.
21963,61670,4,Engineer was helpful and professional.
21964,81975,5,Exceeded expectations.
21965,90519,3,Issue recurred after resolution.
21966,42500,5,"Issue resolved quickly, very satisfied."
21967,77152,4,Engineer was helpful and professional.
21968,52277,3,Not fully satisfied with the fix.
21969,32515,2,Took too long to resolve.
21970,11103,4,"Issue resolved quickly, very satisfied."
21971,51831,3,Took too long to resolve.
21972,27385,5,Exceeded expectations.
21973,63342,5,Great support experience!
21974,83388,5,Engineer was helpful and professional.
21975,17304,5,"Fast resolution, no complaints."
21976,71234,5,"Fast resolution, no complaints."
21977,68976,3,Had to follow up multiple times.
21978,56988,5,"Fast resolution, no complaints."
21979,71395,5,"Fast resolution, no complaints."
21980,29060,5,Exceeded expectations.
21981,89325,5,Exceeded expectations.
21982,37667,5,Great support experience!
21983,32371,3,Issue recurred after resolution.
21984,47723,1,Not fully satisfied with the fix.
21985,60201,5,Exceeded expectations.
21986,97336,4,Great support experience!
21987,97160,5,"Issue resolved quickly, very satisfied."
21988,541,5,Exceeded expectations.
21989,26025,5,Exceeded expectations.
21990,7462,5,"Issue resolved quickly, very satisfied."
21991,83895,5,"Issue resolved quickly, very satisfied."
21992,28485,4,Great support experience!
